class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
Takbir,0,0,0,-0.00613001,0.009305492,-0.022416085,-0.010338873,0.008617237,-0.022422761,-0.014388412,0.007770205,-0.022359461,0.006962299,0.009652108,-0.030165389,0.011642098,0.009155942,-0.030183598,0.015849978,0.008348629,-0.030216217,-0.022152215,-0.004429715,-0.142401744,0.022792637,-0.006278401,-0.179293832,-0.009069532,-0.017357493,-0.042799041,0.007701993,-0.016351709,-0.053259976,-0.056404144,-0.092961891,-0.184771265,0.047341347,-0.095901458,-0.24835901,-0.107322097,-0.177610977,-0.02653262,0.100086868,-0.171119599,-0.098181896,-0.077718079,-0.076689264,0.145334631,0.07243064,-0.05686461,0.108713597,-0.069437534,-0.045711538,0.189512461,0.070135236,-0.028791519,0.164064974,-0.066977054,-0.040184116,0.170644671,0.065800488,-0.024573961,0.145356447,-0.065812707,-0.05019111,0.14289549,0.063086778,-0.033552362,0.111314386,-0.035066724,-0.321942298,-0.145309672,0.028733343,-0.324593602,-0.202914506,-0.046990097,-0.500810383,-0.159575438,0.031002849,-0.511000274,-0.232642222,-0.057121783,-0.669315575,-0.329272375,0.01685068,-0.676407931,-0.408912197,-0.049690902,-0.689817069,-0.337643161,0.006383538,-0.701009212,-0.418622017,-0.055791706,-0.724618135,-0.164483174,0.043861389,-0.722172497,-0.271342859
Takbir,0,0,0,-0.005801111,0.009455608,-0.022300586,-0.009997755,0.008754982,-0.022310346,-0.014506757,0.007889658,-0.022246361,0.006866604,0.009785298,-0.030052871,0.011388779,0.009263933,-0.030065492,0.015478998,0.008461898,-0.030101135,-0.022980452,-0.004317453,-0.13953685,0.021275967,-0.006517353,-0.17765591,-0.009197801,-0.017107772,-0.041976392,0.006736487,-0.016279472,-0.052541003,-0.057313949,-0.091773013,-0.180464089,0.043177336,-0.097745435,-0.245365821,-0.111942083,-0.172527241,-0.023408741,0.095353216,-0.176536219,-0.102157906,-0.078363568,-0.071349109,0.138166577,0.073926389,-0.065663675,0.109361619,-0.06883046,-0.040912712,0.180249453,0.071596712,-0.036148513,0.161894768,-0.065289021,-0.036567757,0.158849567,0.067091823,-0.033597523,0.143404603,-0.064313024,-0.046285288,0.134050936,0.064339161,-0.042207541,0.111160576,-0.038461357,-0.321166115,-0.140631273,0.023899764,-0.323175298,-0.201025981,-0.045550197,-0.501870381,-0.151982453,0.031782418,-0.508615719,-0.2185358,-0.05373624,-0.66907631,-0.330189839,0.020104408,-0.676485645,-0.387635037,-0.046132654,-0.689635264,-0.339462236,0.009884924,-0.700810479,-0.396821544,-0.052271128,-0.724575447,-0.170451952,0.04667446,-0.721984254,-0.251110956
Takbir,0,0,0,-0.004454643,0.009573689,-0.024203822,-0.008626372,0.008784691,-0.024202779,-0.012768447,0.007850995,-0.02413173,0.006975234,0.009991121,-0.03057988,0.011559099,0.009409618,-0.030615702,0.016053289,0.008540744,-0.030669555,-0.020055383,-0.004528776,-0.145558961,0.023633957,-0.006861888,-0.178661312,-0.007646799,-0.017162196,-0.04311721,0.006310761,-0.016298678,-0.052061796,-0.052916288,-0.091422237,-0.185195318,0.044999897,-0.102796189,-0.25379765,-0.109863728,-0.163713433,-0.040580198,0.093975663,-0.186128534,-0.114035979,-0.072121352,-0.060832858,0.098722443,0.079921454,-0.070221081,0.09812291,-0.062583059,-0.032597031,0.138803706,0.078511298,-0.041796543,0.150462613,-0.059301615,-0.026763182,0.117465332,0.074118495,-0.039044432,0.132637784,-0.058352977,-0.03601712,0.094305649,0.071176261,-0.048044734,0.099829152,-0.036061615,-0.321460284,-0.146828197,0.025384903,-0.322889127,-0.215182997,-0.03974399,-0.50235159,-0.164691832,0.035092413,-0.50617177,-0.245562121,-0.046341985,-0.669519849,-0.336186066,0.025425971,-0.674361594,-0.405584708,-0.038640529,-0.689784296,-0.34557426,0.014319271,-0.698434897,-0.413421735,-0.044763982,-0.724534817,-0.171397324,0.055826455,-0.720470078,-0.269855611
Takbir,0,0,0,-0.004558653,0.009599466,-0.022595078,-0.008763075,0.008791406,-0.022596836,-0.013094842,0.007830473,-0.022535041,0.007630974,0.009713797,-0.029960439,0.012191027,0.008722685,-0.029987574,0.016455472,0.007473418,-0.030028298,-0.020649999,-0.004625523,-0.134633783,0.022706896,-0.008694788,-0.167904212,-0.008602947,-0.017165357,-0.040264189,0.006616652,-0.016264001,-0.050796255,-0.054637909,-0.091373375,-0.160649482,0.042263597,-0.107777795,-0.256603241,-0.109525532,-0.159261575,-0.00842829,0.093286783,-0.190764239,-0.123723269,-0.070310265,-0.0532274,0.117515445,0.080811709,-0.075183375,0.089999199,-0.060765475,-0.027440408,0.155450076,0.078860521,-0.047128005,0.140221506,-0.057258636,-0.022043237,0.131518692,0.074539751,-0.044250308,0.121541589,-0.056436777,-0.031133791,0.111102074,0.071798772,-0.054202048,0.091406405,-0.036871612,-0.322365871,-0.123050548,0.023494959,-0.322846016,-0.212871511,-0.039328039,-0.502291819,-0.133526605,0.031575531,-0.50464054,-0.243985966,-0.045746565,-0.670097014,-0.265989415,0.019990593,-0.672289869,-0.384885788,-0.038245469,-0.690973362,-0.269717269,0.00539428,-0.697177907,-0.391757369,-0.043558061,-0.724255165,-0.109760046,0.058463067,-0.71756514,-0.256017499
Takbir,0,0,0,-0.004228503,0.009609165,-0.021503583,-0.008413017,0.008841638,-0.021495283,-0.012689918,0.007943731,-0.021424145,0.007983625,0.009628966,-0.030216873,0.012476504,0.008423518,-0.03024058,0.016632885,0.006999249,-0.030279398,-0.019819409,-0.004400535,-0.133040555,0.022648335,-0.009017287,-0.174813,-0.00880146,-0.017166918,-0.04004246,0.006855637,-0.016258257,-0.052171633,-0.054499775,-0.09034987,-0.155288264,0.040948629,-0.111352364,-0.263113327,-0.109211147,-0.154660041,-0.003170565,0.092612296,-0.194002533,-0.131047424,-0.068923652,-0.051695267,0.122625738,0.081458271,-0.080483714,0.08770898,-0.059116006,-0.028248513,0.160907775,0.079642057,-0.05159563,0.137622058,-0.055508375,-0.022634378,0.136526942,0.075458586,-0.047842221,0.118408293,-0.054927021,-0.030926472,0.115599364,0.072485626,-0.058450976,0.08896938,-0.035745084,-0.322368214,-0.120051734,0.02237016,-0.322769383,-0.226070475,-0.038557202,-0.502149383,-0.121358722,0.031188011,-0.502928475,-0.253229216,-0.044992685,-0.669993678,-0.252401903,0.016952932,-0.669898072,-0.399820089,-0.038306415,-0.690863112,-0.256117269,0.001216948,-0.694578866,-0.407105014,-0.042259276,-0.723908463,-0.096359469,0.058796823,-0.71469895,-0.277226679
Takbir,0,0,0,-0.004418224,0.010293284,-0.020333096,-0.008524507,0.009617243,-0.020302251,-0.012957871,0.00880722,-0.020228416,0.007852316,0.009979166,-0.029388756,0.012474626,0.008693518,-0.029391244,0.016700208,0.00730654,-0.029413298,-0.019455969,-0.003434198,-0.117824217,0.022683531,-0.007970097,-0.166088801,-0.008550942,-0.016369896,-0.035815351,0.006759495,-0.015929202,-0.048480488,-0.053426832,-0.08906479,-0.136710968,0.042993665,-0.112926824,-0.239502773,-0.106699914,-0.155270977,0.023213327,0.092244416,-0.200057385,-0.107727204,-0.065676242,-0.053794606,0.166823149,0.083701462,-0.090953751,0.111541823,-0.057270259,-0.028952161,0.2047095,0.081909478,-0.060411742,0.158482909,-0.054213613,-0.023276063,0.180751383,0.078407556,-0.054648681,0.144737095,-0.053461224,-0.031905798,0.160319448,0.075604707,-0.065595327,0.114353374,-0.034843653,-0.323155252,-0.085128061,0.023778439,-0.323310463,-0.184838716,-0.038759291,-0.501947252,-0.087633859,0.030269772,-0.50346121,-0.206219792,-0.04520902,-0.670281379,-0.225033373,0.013363838,-0.668926029,-0.35535109,-0.038681805,-0.690876869,-0.230001733,-0.001857191,-0.693678884,-0.363255158,-0.042125195,-0.722681133,-0.078602158,0.057368428,-0.713906733,-0.231308028
Takbir,0,0,0,-0.004520357,0.010643439,-0.020479754,-0.008552432,0.010031972,-0.020451754,-0.013116837,0.009288749,-0.020379156,0.007790864,0.010148168,-0.028878011,0.012494802,0.008839346,-0.028886415,0.016748488,0.007488294,-0.028907731,-0.019162357,-0.002887813,-0.118575128,0.022620112,-0.007331589,-0.163698167,-0.008368015,-0.015855627,-0.035976224,0.006715298,-0.015734868,-0.047620833,-0.052808613,-0.088209039,-0.132863067,0.043847382,-0.113108722,-0.233717561,-0.105505109,-0.154953612,0.028507069,0.092120945,-0.200522093,-0.101273697,-0.063532472,-0.054369321,0.171311304,0.084650248,-0.09225787,0.116328582,-0.055827141,-0.028824961,0.208596751,0.082783341,-0.061546413,0.162783161,-0.053292602,-0.023149638,0.185541376,0.079485536,-0.055688208,0.149725869,-0.052379727,-0.031952942,0.165087685,0.076758027,-0.066575324,0.119391158,-0.034618646,-0.323137118,-0.077410523,0.024370015,-0.32342617,-0.175151315,-0.039130539,-0.501416368,-0.081448577,0.029840052,-0.503479047,-0.201327607,-0.045371175,-0.671479268,-0.209851444,0.012153119,-0.668282254,-0.343961179,-0.038904428,-0.691698296,-0.213933073,-0.001932889,-0.693009658,-0.351401746,-0.042458147,-0.722403808,-0.065489843,0.057011962,-0.713455958,-0.226104423
Takbir,0,0,0,-0.004069656,0.011257509,-0.018655099,-0.00813356,0.010867298,-0.018638246,-0.012580216,0.010395467,-0.018569946,0.008344233,0.010369485,-0.027822554,0.012791872,0.00908757,-0.027829587,0.01658076,0.007806912,-0.027854182,-0.017752409,-0.001078077,-0.110267587,0.021812767,-0.006354261,-0.155972794,-0.009045929,-0.014848661,-0.033309761,0.007758319,-0.015348658,-0.04574139,-0.052890062,-0.08609543,-0.104095869,0.043606073,-0.111857407,-0.223679513,-0.099315584,-0.152331017,0.06187053,0.091496021,-0.198748477,-0.102188145,-0.058801085,-0.050768889,0.17536135,0.087390542,-0.090252921,0.100852221,-0.054096639,-0.023257323,0.208183274,0.086241394,-0.060629055,0.14341563,-0.051071554,-0.017777856,0.184296891,0.082634389,-0.053993084,0.129941091,-0.049134821,-0.027775854,0.167931125,0.079500377,-0.06510362,0.103613928,-0.03535834,-0.32148286,-0.039529942,0.024188697,-0.321844779,-0.142203733,-0.039826334,-0.49977117,-0.046441231,0.028291851,-0.501933865,-0.160826944,-0.046415716,-0.670050792,-0.167824313,0.009554952,-0.666791372,-0.278663874,-0.040523708,-0.689741008,-0.172022104,-0.003446341,-0.691387706,-0.283995494,-0.043545157,-0.720705979,-0.031289108,0.055357873,-0.711629562,-0.173000932
Takbir,0,0,0,-0.00409323,0.011767605,-0.019174293,-0.008562326,0.011386208,-0.019147925,-0.012991101,0.010948794,-0.019068621,0.008320481,0.010864226,-0.027018048,0.012041956,0.009605717,-0.027023874,0.015734434,0.008330168,-0.027033657,-0.017965555,-0.000310127,-0.114955859,0.020805389,-0.005572855,-0.153980523,-0.00876385,-0.01443525,-0.034547493,0.008811653,-0.015085291,-0.045115933,-0.049849808,-0.083318952,-0.114367075,0.047190726,-0.109977912,-0.224816941,-0.087785751,-0.148882877,0.039636843,0.090004712,-0.196388822,-0.102156713,-0.052249044,-0.049263854,0.128096186,0.086755455,-0.087565396,0.094719566,-0.045338124,-0.023311105,0.156807445,0.084268689,-0.058441777,0.136909373,-0.043971986,-0.01729735,0.133715145,0.082133323,-0.05134194,0.120820336,-0.042915404,-0.026429269,0.120524801,0.079808354,-0.06203438,0.096386008,-0.034417301,-0.32046492,-0.049711533,0.024931222,-0.320783895,-0.15107844,-0.042361468,-0.49715085,-0.055034786,0.022728473,-0.501117598,-0.165103152,-0.052181542,-0.663921308,-0.182191566,0.005597621,-0.665911388,-0.28078077,-0.047294378,-0.684199762,-0.187119924,-0.007726967,-0.689395916,-0.28693258,-0.048005581,-0.71576966,-0.046854734,0.048523754,-0.710387778,-0.1799246
Takbir,0,0,0,-0.004767537,0.011508491,-0.019039065,-0.00923264,0.011020944,-0.019023575,-0.01350224,0.010573449,-0.018958755,0.007766217,0.010939814,-0.028583005,0.011453599,0.00980234,-0.028580114,0.014911294,0.00865927,-0.02858825,-0.018233389,-0.00026961,-0.120092479,0.019365042,-0.004946187,-0.16109189,-0.008574665,-0.013973657,-0.034342796,0.009403437,-0.01468559,-0.046756618,-0.048016101,-0.082441758,-0.108265767,0.046736777,-0.109174196,-0.23869887,-0.08451736,-0.148087863,0.054560781,0.08990556,-0.195147071,-0.102959522,-0.050868392,-0.047653507,0.183051273,0.086120546,-0.086591002,0.09553726,-0.044295907,-0.02240891,0.219037786,0.083210588,-0.058458064,0.135316685,-0.042506218,-0.016336359,0.197396889,0.080946743,-0.051152211,0.123507172,-0.041640222,-0.025007248,0.176796034,0.078852296,-0.061489921,0.094979271,-0.03389895,-0.318792883,-0.047611658,0.023413569,-0.319700811,-0.166554533,-0.042871177,-0.493406717,-0.046873234,0.020559996,-0.50029302,-0.170561105,-0.056427419,-0.660269562,-0.181713969,0.003233165,-0.663902704,-0.292995229,-0.056162596,-0.682415012,-0.186697416,-0.01187247,-0.688031498,-0.299568385,-0.042931408,-0.711338107,-0.037217744,0.045134604,-0.708907906,-0.186640263
Takbir,0,0,0,-0.004980117,0.011738256,-0.016312778,-0.009363741,0.011555454,-0.016297787,-0.013515174,0.011487531,-0.016236633,0.007546157,0.010822827,-0.029374458,0.01126352,0.009826971,-0.02937948,0.014491171,0.00886053,-0.029388756,-0.018618822,0.001895815,-0.106512728,0.018007129,-0.003318354,-0.166619573,-0.009360701,-0.012636792,-0.031803131,0.008657843,-0.013577025,-0.04890053,-0.04878965,-0.079014238,-0.085026462,0.045080423,-0.108360533,-0.265541837,-0.082646579,-0.144582216,0.086306572,0.087605685,-0.192143608,-0.135079021,-0.048632383,-0.042624366,0.217274383,0.084162444,-0.08642773,0.101991177,-0.042839855,-0.016780537,0.253969446,0.081815839,-0.05808435,0.145944223,-0.040075243,-0.010778267,0.233873889,0.078827322,-0.04989801,0.130509898,-0.039222091,-0.019866191,0.211394146,0.076422542,-0.060312469,0.104579821,-0.034317523,-0.315823052,-0.034454398,0.021225423,-0.317635689,-0.179884844,-0.043917418,-0.4905614,-0.039714545,0.019320011,-0.497953448,-0.177932702,-0.057859182,-0.656471644,-0.155700248,0.002108663,-0.660221074,-0.295448855,-0.058591694,-0.67804328,-0.158191614,-0.013503641,-0.684349094,-0.301138446,-0.039022595,-0.707666907,-0.00195872,0.045017391,-0.705446456,-0.185569353
Takbir,0,0,0,-0.004900187,0.011821648,-0.014073141,-0.009131163,0.011748275,-0.014060572,-0.013130814,0.01180212,-0.014006913,0.007402062,0.01078723,-0.029054858,0.011115193,0.00985981,-0.029059604,0.014264137,0.008983865,-0.029065892,-0.018433243,0.002816349,-0.096544049,0.017267704,-0.002516616,-0.164871246,-0.009558111,-0.01206198,-0.029198907,0.008235782,-0.012938976,-0.048709195,-0.049270928,-0.077255771,-0.076400662,0.043952793,-0.107681751,-0.260979325,-0.082357824,-0.142545179,0.096627131,0.086045027,-0.190614,-0.126726413,-0.048767388,-0.040279731,0.228242099,0.082815796,-0.085811108,0.112526238,-0.04339692,-0.014299724,0.2647008,0.08081767,-0.057261884,0.157495201,-0.040328383,-0.008413635,0.244510621,0.077520251,-0.048964798,0.141541928,-0.039405733,-0.017687339,0.222325295,0.074904799,-0.059281178,0.115205973,-0.034639955,-0.314527705,-0.029532202,0.01985392,-0.316872165,-0.179886639,-0.044503748,-0.489367977,-0.03789112,0.018642426,-0.496748045,-0.180944845,-0.058644295,-0.654563621,-0.147275347,0.001458108,-0.658407584,-0.294447184,-0.059938192,-0.675752953,-0.149077483,-0.014353991,-0.682526484,-0.299939781,-0.038605422,-0.70581688,0.006682932,0.04509148,-0.703657821,-0.183241539
Takbir,0,0,0,-0.005906492,0.010959763,-0.01390323,-0.010128468,0.010645285,-0.013847515,-0.014096737,0.01040953,-0.0137676,0.006217867,0.009730706,-0.031140275,0.009919345,0.008411324,-0.031152911,0.013090312,0.007141488,-0.031142883,-0.019210488,-0.000740543,-0.098214585,0.014180571,-0.005504515,-0.176973917,-0.009508282,-0.013701078,-0.029930875,0.008216888,-0.015119169,-0.052360222,-0.049778372,-0.081786163,-0.074442297,0.034265578,-0.111777894,-0.291867018,-0.083019763,-0.145240285,0.120602429,0.079110861,-0.197337769,-0.208300099,-0.04815802,-0.040764175,0.286106288,0.082823008,-0.094836943,0.004373312,-0.041618586,-0.015130721,0.328841805,0.080760777,-0.064782783,0.040771008,-0.038987964,-0.008982513,0.309628367,0.077379674,-0.056958124,0.032273814,-0.038668007,-0.018377144,0.281606376,0.07484594,-0.068386972,0.009697571,-0.034797281,-0.319899835,-0.057530068,0.01562047,-0.322264113,-0.225493945,-0.044413626,-0.494630791,-0.059516452,0.01763767,-0.501055397,-0.238106653,-0.058427244,-0.6644089,-0.164612133,0.001907259,-0.663300492,-0.367647707,-0.06172967,-0.683262028,-0.166061947,-0.013693005,-0.687150575,-0.372762501,-0.035039037,-0.713042833,-0.002689779,0.045154244,-0.707835652,-0.251749113
Takbir,0,0,0,-0.007397503,0.011084486,-0.014249638,-0.011927843,0.010646837,-0.014194325,-0.016299903,0.010269022,-0.01413101,0.005715609,0.009927981,-0.031219706,0.009698033,0.008475339,-0.031235486,0.013143182,0.007049065,-0.031218201,-0.022242397,-0.0014787,-0.100975785,0.013174176,-0.006072236,-0.179658741,-0.009972036,-0.014549101,-0.03138423,0.007790625,-0.01598685,-0.053606614,-0.049993753,-0.083367927,-0.075982809,0.030084342,-0.113874709,-0.300366417,-0.082557499,-0.142383238,0.125251338,0.078208268,-0.200353315,-0.206732981,-0.046591043,-0.03716032,0.295580968,0.082176208,-0.098297408,0.014903799,-0.040076673,-0.011847647,0.339842573,0.080542326,-0.068392007,0.054250941,-0.038181812,-0.004749132,0.32142134,0.076532125,-0.060229054,0.043791637,-0.037835479,-0.01484718,0.291584864,0.073825121,-0.071140444,0.019625634,-0.035495073,-0.324427461,-0.071744882,0.013451785,-0.326274758,-0.242616244,-0.042693794,-0.498144841,-0.083426088,0.01805234,-0.503601169,-0.255254343,-0.056591213,-0.668736434,-0.201519582,0.003662735,-0.667114293,-0.381396547,-0.059932649,-0.687565958,-0.204392366,-0.012137055,-0.690989053,-0.386058494,-0.033733368,-0.716340994,-0.046243154,0.047068387,-0.710443353,-0.26486662
Takbir,0,0,0,-0.008283317,0.011424419,-0.016302779,-0.012886912,0.010885864,-0.016220942,-0.01757127,0.01046359,-0.016131043,0.006006151,0.01118401,-0.030743867,0.010724872,0.010100985,-0.030770078,0.014696598,0.008900486,-0.030764595,-0.023760468,-0.001830885,-0.116500705,0.015549481,-0.004741818,-0.184532857,-0.009456217,-0.01669253,-0.036984041,0.008930534,-0.017690971,-0.056130543,-0.045890659,-0.083666097,-0.09660311,0.029931784,-0.112733964,-0.333150283,-0.078704298,-0.141882632,0.110448554,0.075394213,-0.204524193,-0.325565428,-0.042919725,-0.036747735,0.302759066,0.081267715,-0.101674352,-0.201702475,-0.036143064,-0.012736909,0.350713626,0.079750061,-0.072094548,-0.177115018,-0.034460485,-0.005249947,0.336525217,0.0763928,-0.063860837,-0.182261817,-0.034077972,-0.014948592,0.301335737,0.073568225,-0.074577954,-0.198045181,-0.032744944,-0.328824315,-0.10271734,0.015580416,-0.33076397,-0.28528025,-0.037878335,-0.502506617,-0.112959079,0.022415787,-0.507128183,-0.293465517,-0.050695717,-0.673752848,-0.242242828,0.008800328,-0.671470586,-0.42510809,-0.054512501,-0.693360809,-0.246195249,-0.0073587,-0.695321683,-0.429831117,-0.026658922,-0.721299592,-0.087807953,0.052893877,-0.714629177,-0.30641906
Takbir,0,0,0,-0.007526487,0.011353547,-0.015019059,-0.011884212,0.010977494,-0.014956489,-0.016306907,0.010735681,-0.014883459,0.005801409,0.010868043,-0.029906347,0.010138899,0.009814464,-0.029925957,0.013781697,0.008710468,-0.029904813,-0.022680074,-0.00074023,-0.104581766,0.013471335,-0.004774231,-0.176667845,-0.009618521,-0.016032826,-0.033519551,0.006860375,-0.017036736,-0.053385131,-0.049996793,-0.081616852,-0.084660515,0.028450608,-0.111326318,-0.310579062,-0.08224225,-0.134721469,0.126000285,0.071777195,-0.204548072,-0.251566395,-0.041793704,-0.033738036,0.304227591,0.075194627,-0.10066415,-0.067894034,-0.0343346,-0.009650636,0.347785562,0.073620796,-0.071522061,-0.033151552,-0.03276518,-0.002106177,0.328382522,0.070590556,-0.063515153,-0.041751325,-0.032693237,-0.011984572,0.299735367,0.068179131,-0.07385185,-0.063835889,-0.034481764,-0.328919705,-0.08489202,0.015723109,-0.330823775,-0.261603273,-0.036670148,-0.502253231,-0.09307722,0.022811562,-0.506836291,-0.273112521,-0.048358768,-0.674053606,-0.205868013,0.007220328,-0.671419676,-0.398342818,-0.05217576,-0.694508966,-0.207869422,-0.00817579,-0.695271011,-0.405824468,-0.024467736,-0.721576389,-0.049090534,0.054876924,-0.714297887,-0.280372389
